1,0.1459963564935994
2,0.13197004292592948
3,0.12378830628119855
4,0.11601306335545329
5,0.10618126042237175
6,0.09534915821442215
7,0.08736499271963839
8,0.07924709264232888
9,0.07388584689772384
10,0.06950301720667267
11,0.06614565161739566
12,0.06269734535665111
13,0.061156187416784635
14,0.05778642271997664
15,0.05663360081379119
16,0.05472922959413999
17,0.052321378976695844
18,0.05169201712756175
19,0.05024400867529736
20,0.04900057564843208
21,0.04821302368279233
22,0.04761433513516636
23,0.04628022737283961
24,0.04655318715040388
25,0.0450264477336864
26,0.044320122261353824
27,0.044317747617337
28,0.04313504670743996
29,0.04280672862200512
30,0.04304075459986297
31,0.04158575711155633
32,0.041218205980123546
33,0.04109757185086432
34,0.041744945412292754
35,0.03995405012640345
36,0.04035023291778038
37,0.039947958446109114
38,0.039875195436318615
39,0.04028287517317121
40,0.03858809034983636
41,0.039044960119951025
42,0.04040486513798411
43,0.03843470127939202
44,0.03798099725702864
45,0.03988069568027148
46,0.037939665367216255
47,0.03780644411521112
48,0.03803154178649583
49,0.037989969927061294
50,0.03740274948810505
51,0.037536652706412744
52,0.03712312733090101
53,0.03658480126737774
54,0.03689799963444274
55,0.03709146062848935
56,0.037003811054097564
57,0.03717636399031852
58,0.036275587752440275
59,0.03673559165512495
60,0.03602806688745039
61,0.03627145193036236
62,0.035842095565597185
63,0.0362513574169618
64,0.036914078913681106
65,0.035872260217322774
66,0.035318718172565045
67,0.0359966880604659
68,0.03708671730436475
69,0.03666356897502112
70,0.03512644027149699
71,0.03550858592684499
72,0.03596799442534942
73,0.03522367142968892
74,0.03626776500380814
75,0.035556397619102745
76,0.035525095126706374
77,0.0342687720501496
78,0.03536356304648086
79,0.034684229285848064
80,0.035213579193379016
81,0.03444878197624628
82,0.03566412768317227
83,0.03479459670842134
84,0.03532170369453021
85,0.03516306493242484
86,0.034286961813577106
87,0.03489098011208463
88,0.03525005710253288
89,0.034217880235969965
90,0.03446601936506154
91,0.03422653388947793
92,0.03530749843763973
93,0.034525919053167174
94,0.03427831070474086
95,0.03422338766038576
96,0.03570555633462991
97,0.034655523391062475
98,0.03388719659641995
99,0.033847159458947305
100,0.03389028591884715
101,0.035552425390477205
102,0.037895073003317986
103,0.03652601924804634
104,0.03391863949848112
105,0.033655412559560983
106,0.03408338584851573
107,0.034128323586997446
108,0.033601947691757096
109,0.03362516376506992
110,0.03535758861676918
111,0.03433914544619462
112,0.033285335176813056
113,0.03341557670445563
114,0.03402166224784953
115,0.033248397514373244
116,0.033644990586160974
117,0.03316429045899758
118,0.034559420290075936
119,0.03315409942176678
120,0.033685711142395845
121,0.032972240985166774
122,0.03304182447508237
123,0.03347709840515088
124,0.033685917877808835
125,0.03392276440793501
126,0.03705088391057808
127,0.03284704681295407
128,0.03337217656954763
129,0.037612928693141576
130,0.03382563460667805
131,0.032730684187766076
132,0.032983227433466066
133,0.034524182312450455
134,0.033415196546203306
